# regionCondition: _point_radec @ scircle '<(273.735d, -18.638d), 2.0d>'
# condition: phot_g_mean_mag < 13
# columns: source_id, ra, dec, parallax, phot_g_mean_mag, phot_bp_mean_mag, phot_rp_mean_mag
4145564457745366400|272.874109440452571|-16.8640486496078736|0.483934918348889465|12.8582716|14.0187378|11.7951403
4145565690377581184|272.911748179904464|-16.8562546244615348|0.90786229861859713|11.5640478|12.3191319|10.7187853
4145563491354326144|272.828840069102625|-16.9429567020874394|0.543102646090945274|12.7390471|12.9927912|12.3097649
4145563525714064640|272.801591119806574|-16.9476288014118879|0.525824759024583921|12.0431442|12.9537973|11.1025801
4145564079788232320|272.84019009867086|-16.9026759685332593|0.657080564337650386|12.3595858|13.1789503|11.4698315
4145564423385640192|272.857633891253101|-16.871141426973626|0.451926570500656655|12.1538486|14.7870741|10.7301416
4145564762664684800|272.776716013270004|-16.8818964038538439|0.522395008839125596|12.8875465|13.3280325|12.2518492
4145565694695902208|272.906647220051639|-16.8619766479642585|0.628271573085307233|11.786479|12.2524042|11.1338224
4145566210091983488|272.937024119187868|-16.8312228328243094|1.01999860521605701|11.1702709|11.2842684|10.9486427
4145566622408897280|272.943673945816784|-16.7921674301014079|0.770179972721967143|12.6292305|12.9637241|12.1136074
4144016856451181312|272.064156575701077|-17.5004109814144506|0.79794649275312346|11.1661253|11.7076607|10.459034
4144022942442847872|272.167944222020878|-17.329510724743642|1.59179670419624664|12.7330856|13.2457647|12.0556889
4144025377666394624|272.266193346688112|-17.3528476149390123|0.79766173827930964|12.5213728|13.4529943|11.5716553
4144026167940277376|272.267125026370763|-17.3044167526861585|1.74442727368989026|11.8756247|12.5833445|11.0541658
4144029402073659008|272.231042933133153|-17.2754466621964795|0.925730569065459807|12.5415487|13.3173199|11.6858749
4144031188780060672|272.297543923474905|-17.2048844857585088|1.02255938243333033|12.7586927|13.0987196|12.246542
4144029225956991360|272.256521927431947|-17.2767542847457705|0.929916568884128325|12.6524677|13.4669189|11.7711267
4144051216189545728|272.527746019922859|-17.2058810520531011|1.18328763058151942|8.08401871|9.0986948|7.09099913
4144051972103788672|272.38080549751794|-17.1919794106617907|0.278665651021731908|11.924037|13.9256191|10.6147032
4144052251300478080|272.453402958047718|-17.1660561369668478|1.39157044747889747|10.70434|11.4709644|9.85153294
4144052732336764672|272.54365166395462|-17.1833889015732417|1.08114669208512915|12.2030325|12.9454069|11.3531637
4144052801056251648|272.535110758092685|-17.1730556938936871|1.02143667198396537|12.2034082|12.8424129|11.4313726
4144054278525046400|272.517712435223473|-17.0947472393946214|2.1971107542584325|12.2265415|12.6489134|11.6263208
4144055515475647360|272.431159016337972|-17.1288678003831407|0.848170627499154506|11.4971972|12.2680531|10.6344481
4144057542700222464|272.463170361384357|-17.0686110136914451|1.71200475033144994|12.5012083|12.9958048|11.8233051
4144053934927658624|272.498532739715984|-17.1227085211849435|0.640523601271333787|12.5845633|13.4916344|11.6492634
4144059359447535104|272.647113502552543|-17.1032295247317876|0.70877950479014773|12.5401535|13.3278437|11.668602
4144059879162799744|272.676940272904403|-17.06329957323603|0.375331656007514225|12.3415022|16.2754421|10.8012657
4144062318704009856|272.785556449952651|-16.9441957993301706|0.55664359552898357|11.4868689|12.733674|10.3977594
4144062559222194432|272.754974179101794|-16.9337245580249096|0.684363506974211|12.5335588|13.3859692|11.6286306
4144063413899335168|272.742436662255102|-16.9112938833892734|0.775161245165149615|11.8465395|12.5797348|11.0130663
4144063963652470528|272.578323392052312|-16.9898475124723731|2.04793529342326419|11.8613005|12.216197|11.3302355
4144064479051226368|272.600713589635859|-16.9559557062210047|1.07725215712977307|12.2946653|12.771472|11.6473913
4144063276460382592|272.725430992860879|-16.924526737407362|0.773014262887389503|11.7498426|12.425169|10.9512739
4143912162328917376|271.878710462803156|-17.7725919775453249|4.61879407411063436|11.2231646|11.6512938|10.622324
4144020399822203520|272.06096367250035|-17.4341716279062311|0.527143453539217433|12.4723444|14.7502489|11.0988512
4144028985438823296|272.214372126182411|-17.2927981216482074|0.736669839487485656|11.0349302|11.7882547|10.1867142
4144053690090704512|272.589876276886969|-17.1048364117815517|0.60704598552456579|12.8127594|13.5741835|11.9516535
4144062761064334976|272.696877112144421|-16.9679664922896443|0.577909834887559093|12.6038303|13.7940617|11.5327377
4144016242293792256|272.119875566215512|-17.507200022965268|0.75088511433084526|12.2853537|12.5006161|11.9253111
4144017578005686784|272.209865883403893|-17.4788412627502332|0.992811758470649508|12.2991858|12.5644646|11.8757887
4144018333919930496|272.264235480142986|-17.4217502538152473|1.56214676978108202|12.0773497|12.3940868|11.5858402
4144019781346903424|272.032864952321745|-17.4803254992995178|1.08610791603140355|12.701911|12.9918375|12.2432871
4144024316832269184|272.319063435704948|-17.3803101104551487|0.700913180391001589|10.0381746|14.0018778|8.42782021
4144024690471611776|272.331177819740276|-17.3700563067152309|0.491170694333175284|12.5018787|15.8679085|10.9942074
4144025485063430656|272.266068133995134|-17.3438841056364446|0.510268854860028154|12.839323|13.8203697|11.8417883
4144026923854521088|272.434378468575346|-17.2912393983750867|1.80654047179055111|11.4437733|11.7091312|11.014534
4144027164372689536|272.398195943690553|-17.2820816238924984|0.86830829620270733|12.7182608|13.0118217|12.2603254
4144027233092371328|272.383425468375037|-17.2723842233979958|0.662123876221882179|12.9446449|13.6682816|12.0867825
4144027542329811456|272.325924473373618|-17.2816813645742435|0.719238986337646935|12.4023495|12.6111956|12.036087
4144028504410425472|272.371974881956532|-17.1986273889530281|0.781621732714098849|12.2695065|13.0292664|11.4191465
4144028508727459328|272.373782532296673|-17.1989343317510546|0.622743276706888893|10.3074312|10.5803375|9.85697365
4144031493699721728|272.341802237861373|-17.1973965632487413|0.601271930830822532|11.977293|12.3451281|11.4207077
4144050769512947200|272.478094075678996|-17.2211640129421042|0.571085255095562738|11.887743|12.9359522|10.8741026
4144050808191335552|272.44387996383432|-17.2406667194037624|0.424394401955244638|12.9582071|13.5697651|12.1814594
4144051594146665600|272.512991786507541|-17.1609095439775565|0.68342767757502787|12.1677504|12.3836603|11.7948084
4144051731585620224|272.419493547060711|-17.1947711749669203|0.438916005066525949|12.3827753|12.877862|11.6966686
4144052246982150400|272.44896682557436|-17.1668341869321068|0.472045484610564281|11.9596004|16.1066952|10.3514872
4144052315701171200|272.475141394576497|-17.1606566520076491|0.594873424116360017|9.99466038|11.2117586|8.91363621
4144052384420647680|272.474251576197332|-17.1566703176183957|0.540949361363641468|12.2574968|12.7658329|11.5566568
4144053002895938816|272.522275779690062|-17.165477842366375|0.821539913825430013|12.7992096|13.0887804|12.3461742
4144054690841909248|272.532527378286431|-17.0767414910992379|0.673070228055642206|12.3844728|12.5670433|12.0625525
4144055820394483584|272.388781614271693|-17.109907306656698|0.718262718665071409|12.4470081|13.5576439|11.4119778
4144059393807272704|272.628794928854518|-17.0935982684697834|1.40774876439367969|10.521307|11.2580681|9.6871376
4144059393807272832|272.63335443861132|-17.0938029486848109|0.483728862152310035|12.9195728|13.1971874|12.4671803
4144059432486522240|272.642392369616061|-17.0890772796327255|0.681179896681822772|11.5292673|12.3429842|10.6492434
4144059466845935104|272.6543992230512|-17.0899679499886012|0.350566952672346943|12.8159885|15.631629|11.3800535
4144060566357612160|272.613801152156441|-17.0466964455222225|0.751041939443770068|12.7071905|13.1078434|12.1300125
4144060630757851904|272.602767497443381|-17.0345459160804644|0.488703303605148742|12.2412987|12.1996622|11.2408075
4144060635057332096|272.60264692046303|-17.0346052292301557|null|12.9204168|12.2291584|11.2628965
4144061116113422208|272.666044083132476|-17.0063921094591599|0.95649893074632597|12.7849321|13.1499243|12.2438536
4144061597149729664|272.714097016468713|-17.010148317595533|0.885748829752012745|11.5011444|12.229949|10.6711226
4144061631509236864|272.73352049652965|-17.0056610775420332|0.559334950464559277|12.1646223|13.2154169|11.1546783
4144061872027650944|272.693156117805756|-17.0046168974831957|1.01507304462063774|12.3939333|12.7999382|11.8121758
4144062215624784640|272.78877853692984|-16.9659404614947782|1.72904922046543175|8.95967388|9.9744463|7.96825075
4144062559222190592|272.754746536937375|-16.9442721526061426|0.55175217882256522|12.5016947|12.7404137|12.0907488
4144063207740906240|272.729102320068876|-16.9367101225192087|0.680936082982307234|11.4250488|11.5900507|11.119113
4144063482618812416|272.708871264759011|-16.9177086751578649|0.751720643387814746|12.172143|12.980299|11.2935505
